"OA","RM2018_01","RM2018_02","RM2018_03","RM2018_04","RM2018_05","RM2018_06","RM2018_07","RM2018_08","RM2018_09","RM2018_10","RM2018_11","RM2018_12","RM2018_13","RM2018_14","RM2018_15","RM2018_17","RM2018_18","RM2018_21","RM2018_22","RM2018_23","RM2018_24","RM2018_25","RM2018_26","RM2018_27","RM2018_28","RM2018_29","RM2018_30","RM2018_31","RM2018_32","RM2018_33","RM2018_34","RM2018_35","RM2018_36","RM2018_40","RM2018_41","RM2018_42","RM2018_43","Cluster"
"E00000205",0.852456443423812,0.79357324373648,0.610944639262019,0.749962116430336,0.470449087997408,0,0.116918450502177,0.664118309152858,0.816256141206102,0.442307786335089,0.579655724945945,0.761831618943783,0.689642284282609,0.708739366977018,0.549119813952143,0.590606366259355,0.549083949665265,0.828107993521513,0.910786041033914,0.553787277962119,0.475818139173099,0.738758872164744,0.811617192876535,0.543657275380373,0.808233042332396,0.804650728200588,0.77949792913447,0,0.678343038131855,0.816680786616247,0.708781108000808,0.637308480454657,0.449074865054934,0.894609459466771,0.637421881783437,0.900752915704247,0.723848631985543,2
"E00000206",0.832618849873009,0.73169948114107,0.59529300213193,0.80831881447949,0.532472379241028,0.335722700247343,0,0.697739414384568,0.798972968003255,0.359546730449727,0.449023410414308,0.591285570299297,0.726379615702183,0.818474030601942,0.757838801261363,0.605749785664271,0.768483050783676,0.846555074805433,0.825696052578512,0.600285124629021,0.595391719976657,0.83519586375309,0.746075353848832,0,0.776529013400019,0.848576719478059,0.768739665175784,0,0.778124047256376,0.838876112008865,0.678158186988375,0.639773405356493,0.366560777145097,0.768739049972765,0.21840124971841,0.87125614257988,0.632958337013139,7
"E00000207",0.756900136251591,0.801660400194084,0.56544333457882,0.775479393301059,0.685007778970223,0.237811320332832,0,0.718685540935927,0.860723998393366,0.435174901148779,0.429571364918037,0.44947420889044,0.729190287163022,0.74629968562225,0.761024680162113,0.658927557506779,0.610250217777137,0.812946909710389,0.914485334578459,0.77969111582716,0.692766912190678,0.611427707003623,0.734838468858182,0.689095412536859,0.859800822251093,0.797051038938198,0.701229363446645,0,0.771837876524835,0.922527963115047,0.761518002972399,0.345777691453221,0.365703492889194,0.742432095405347,0.722605171941498,0.837710894571378,0.61747802912568,5
"E00000208",0.795328181090041,0.79309461883668,0.411812301511775,0.848774694007356,0.593580533645233,0.0969885746330445,0,0.779201445959285,0.873933008566089,0.352004296719197,0.506865716664536,0.458120792990065,0.267960175348724,0.754147550740784,0.466445341060541,0.680010650386133,0.612974045910654,0.874252202577102,0.913069130776194,0.716953922507147,0.600479091442483,0.65347939733831,0.758785175634188,0.377392491754713,0.869190749333675,0.749424448612088,0.749137532421452,0,0.676724289057416,0.8029819121613,0.749054081330108,0.656708303371342,0.338383974666963,0.775307601358819,0.358065823854438,0.811852213775914,0.661991325345404,5
"E00000209",0.60526515231728,0.628523656060503,0.48361666501255,0.878181654009791,0.670355664974246,0.24107482073555,0,0.823981525932084,0.791355330030769,0.215890581219483,0.409419077864603,0.470230580727648,0.588002617035887,0.775105140022856,0.300862200674822,0.56909284958805,0.762084759763208,0.904415012840027,0.859882169672715,0.811540352758292,0.623134457289751,0.713065647337981,0.558605882368011,0.554613222405517,0.887466695781982,0.740967657837754,0.711921069022015,0,0.644028488801725,0.867022328520219,0.813514105497707,0.590481730341489,0.332995052923777,0.774873489466812,0.612333429504192,0.698413058141348,0.614669209768401,6
"E00000210",0.851290964446628,0.659416657056756,0.603117914470921,0.808457062065865,0.557001494531436,0.249503693482477,0,0.63199639071274,0.950443586533582,0.605105493389559,0.650313585353088,0.674511064918117,0.41519219193819,0.569918947785457,0.337824508925147,0.616271428233695,0.67053350923158,0.879225617552651,0.869579483640142,0.72200973000124,0.605070431713927,0.704190502808542,0.749329030115028,0.500066607901877,0.818881006041399,0.786365584656478,0.794256243248575,0,0.689945638581038,0.626847915179688,0.731931014200745,0.482305283060894,0.445794068077764,0.561695556677308,0.474457669011758,0.802017188159301,0.667298966598519,5
"E00000211",0.806990758945753,0.856465348411765,0.556882932172644,0.800326662448602,0.561348359023248,0.0990342600382202,0,0.703242926617323,0.77692801492091,0.389342654955011,0.673327322798931,0.692927787545146,0.450371492321366,0.759363541763837,0.425518860252073,0.661475979664627,0.624484910782987,0.829560836873637,0.919132135369413,0.731226699774391,0.585848525630938,0.709264438151081,0.70749937823901,0.414323397332086,0.809850341509097,0.843139245345511,0.730309297098484,0,0.671750370714658,0.848355743445192,0.797280967124027,0.559120447826131,0.425134967342436,0.812938889104758,0.506981131425337,0.847477732875362,0.738423925006285,5
"E00000212",0.729351675919703,0.563451065617362,0.603922802843497,0.898672985028502,0.591560681236865,0,0,0.782865720600979,0.816382299666826,0.157925078176453,0.386806013900109,0.621697261833042,0.525324544414239,0.764833968786397,0.81507782580124,0.483593471069972,0.854382005694926,0.793178743671299,0.722067391732745,0.399489670679861,0.678671074324174,0.899738068197897,0.700379304017273,0.254769772917624,0.653904910769921,0.934677964642608,0.627400624523357,0,0.710144906507886,0.694395319594541,0.770770436844151,0.515509278189981,0.4500199083,0.658894338251088,0,0.891103716267948,0.685876278074876,7
"E00000213",0.781244451118647,0.688018843685847,0.605626401172898,0.743831901143867,0.738737458876415,0.212384013143494,0,0.762401990151694,0.804339429303712,0.476500894188753,0.733812474217999,0.5454321398524,0.47997835452717,0.670469250740283,0.688914661366974,0.653662963684795,0.743636090706144,0.798043820313579,0.885558426888103,0.814473522845586,0.761958243093217,0.699996182122711,0.632315701554523,0,0.788715785820728,0.876009360196512,0.673290172630686,0,0.813840015928629,0.777721330094549,0.704450127858353,0.497583408811229,0.404331942689342,0.648725303543424,0.619629310432245,0.861338791351099,0.679709138400822,5
"E00000214",0.705611269335718,0.745281195749359,0.546314278160426,0.817608262364241,0.574813862224048,0.118094968325735,0,0.702414000408598,0.886368586508142,0.37290273003098,0.419101365531826,0.618680276521891,0.314374681352955,0.785780047042626,0.481305079457155,0.668845292723654,0.764365155726913,0.919691428865226,0.857111359824965,0.544778279187164,0.709910227813428,0.755755488551262,0.705613723853723,0,0.887580959909784,0.665683508511106,0.779157849420911,0,0.710899634479602,0.788405702775694,0.717674143952638,0.888312009981124,0.503557970354781,0.721122119610133,0.714199132671546,0.733462415266095,0.539651858332099,5
"E00000215",0.641409310587892,0.807361407621304,0.495921567524016,0.83696101418055,0.643651205269703,0,0,0.771034937500043,0.843088812877262,0.11755770152285,0.347534339020606,0.579383201274909,0.428161867678207,0.76703232716819,0.62571538081719,0.567408836941218,0.734471062672463,0.964651248354126,0.871110995474463,0.809508286588015,0.537373553718275,0.624899698587976,0.622628403399707,0.46701464652749,0.877969180524785,0.763154444917168,0.716918708179645,0,0.669649574568238,0.841977471836052,0.792809894419207,0.788982766358827,0.449897998993643,0.807763537517659,0.82145636011556,0.723526445325495,0.59037611544738,6
"E00000216",0.729986225113609,0.67352373681955,0.55004818193742,0.790877509993662,0.662677401106223,0.216609129676206,0,0.739170435523634,0.816559827560356,0.443487300194423,0.616995548279814,0.560536892775573,0.552392934079987,0.749664297467599,0.344983559922584,0.726084479604665,0.6834112705632,0.915019662520669,0.880995891757918,0.798992768730498,0.69861862604325,0.523060740278033,0.704421562022409,0.648107743114416,0.815445565762271,0.867703274033658,0.654939645604114,0,0.7470048913909,0.684079167020805,0.787294501461372,0.656790023964893,0.349345756214787,0.777269571803695,0.413150566166905,0.856609718450043,0.691040497974757,5
"E00000217",0.718713186791813,0.644774153570879,0.575025815501251,0.869218295936177,0.646971990953443,0.140306739033326,0,0.810310078389209,0.794275266114469,0.387335667287341,0.435322388403591,0.390468540462194,0.358922538432312,0.785884757975227,0.411223234391669,0.426188618608435,0.769577401505702,0.941646344979367,0.842380621824839,0.793970384243768,0.55680896013739,0.71374225397652,0.735612584497239,0,0.875812545682112,0.786635451884452,0.67449101640919,0,0.711507270387345,0.843789780707696,0.793010515284121,0.513580665687209,0.467425362363019,0.625085807265439,0.753208165160484,0.736575786114948,0,6
"E00000218",0.733561183224716,0.540237086069372,0.536087349954488,0.8410783000623,0.665644341212967,0.219333135389173,0,0.720964619174563,0.836992271252871,0.110186786427965,0.763494997912085,0.691775248367135,0.451635898590906,0.66503708966052,0.348670190799179,0.737480983635828,0.766640443710357,0.923442592969377,0.83359858811935,0.811427007009191,0.587583957575513,0.710852094267707,0.688652629866455,0.626992593799632,0.864606727780729,0.804895034915468,0.683090128374059,0,0.801564606131365,0.989826852858933,0.758194395336153,0.464826823497069,0.388556583946838,0.645207891474276,0.66287268804265,0.812574013899422,0.623134225202822,5
"E00000219",0.715542857786102,0.676914051887201,0.528068814821245,0.866835129343274,0.683056333414017,0.335722700247343,0,0.817792428060305,0.841615298227477,0.168657623963368,0.349421130371804,0.510616051752229,0.51364735685429,0.762293119504846,0.294944892260094,0.534803732619939,0.748837776044349,0.913423229555862,0.865753686879858,0.803513488338698,0.636674296017437,0.686486592718831,0.618708339549048,0.544289651031444,0.869190749333675,0.770376595654095,0.713710923446893,0,0.758558635954689,0.689990576153737,0.844020898100377,0.603425245308068,0.380239088523692,0.463341278525009,0.726644628843759,0.753154083044675,0.642145488287733,6
"E00000220",0.72422244863687,0.696403799917269,0.530876778430462,0.901040018128743,0.570088597554201,0.356717557528712,0,0.53342763392254,0.943530120938533,0.526710303267492,0.706742708307415,0.526961738277314,0.74963226014165,0.655120835156023,0.691150713721385,0.881419965115709,0.754760048235412,0.940593567701844,0.878166764286682,0.589863612118646,0.648644557896721,0.745601126834649,0.543187378736003,0.591108855354379,0.87450663838464,0.70181331468328,0.779580106767394,0,0.697049254473472,0.770040063340334,0.839756882723992,0.187656397790378,0.367972485021957,0.693828989059626,0.773305574514118,0.656838266307146,0.64899479013352,5
"E00000221",0.76706052738478,0.685431747441976,0.541004341142272,0.846173597774704,0.622400771661371,0.101167283722885,0,0.851808445760882,0.806894249284217,0.435709526980458,0.474935667551614,0.265112819594043,0.550181880180244,0.631700509818896,0.660504380981883,0.386325273739731,0.69541654935942,0.862346042141457,0.880078242231008,0.738585079328328,0.624061821874585,0.72766084214219,0.763817309520765,0.220198237496205,0.82908226453315,0.798906004924551,0.769642515921926,0,0.753030610206087,0.841098063091329,0.772708691886945,0.846079242636419,0,0.724827072697511,0.474457669011758,0.88185658222521,0.674474093848198,7
"E00000222",0.788177635969002,0.861054161895652,0.618567462005566,0.817608262364241,0.48137702491512,0.335309992340295,0,0.486920603520716,0.914241712455486,0.595487480279074,0.70900877517825,0.586046101469153,0.735589779696277,0.750261233601374,0.230027584232525,0.877498186280378,0.613101237543075,0.822815332696316,0.911731226789401,0.554826119151342,0.582759835581485,0.760120050527143,0.788723105118826,0.218837853125829,0.882032641581126,0.553614804116592,0.83059296798764,0,0.659466225201123,0.720288027970252,0.71514896235193,0.522808215759727,0.580104100090487,0.65261602418903,0.62388465146969,0.571739291903552,0.466608570146064,8
"E00000223",0.77560446098276,0.71426109782211,0.633998395342851,0.843526098432694,0.510230353921747,0.116794282841266,0,0.578573777914519,0.853824382807956,0.490026486010862,0.706335003093344,0.639740585323403,0.82550621452969,0.776775241022542,0.283070290355922,0.8270695597272,0.744328590716025,0.847544026691866,0.831264527171909,0.365032667732195,0.608186815996831,0.84104549644439,0.767232317889733,0.387014899915631,0.722877164709143,0.857335508661171,0.772416478685965,0,0.753861396027623,0.792876799385019,0.805394557888309,0.505048058080522,0.511037285731392,0.728835043683253,0.630389916364325,0.894968167173912,0.691040497974757,2
"E00000224",0.797803001767377,0.791945303042372,0.543980368393746,0.807962257095279,0.574259260448746,0.27594203581651,0,0.63281537995796,0.913986068928979,0.241281024587931,0.575666342882612,0.446116021968266,0.634624750796392,0.803104239301928,0.702735271177467,0.602147585421739,0.570631740392527,0.896538274525398,0.948753135624389,0.756794349697854,0.538259543200745,0.558922534249571,0.671735635421337,0.544289651031444,0.839069527065971,0.775732065867867,0.77553159027066,0,0.677500658697527,0.750043692171925,0.81116087915239,0.499555397718101,0.443493760851324,0.651963628418235,0.602228960957634,0.773681965032673,0.492441138280868,5
"E00000225",0.763965984270066,0.69933659707435,0.490843016577878,0.842876538757885,0.650890987722874,0.216609129676206,0,0.680181177760159,0.830504096032634,0.380811749314501,0.576294898415626,0.614381788203692,0.404786672617536,0.801053923938836,0.408204750001213,0.78107427622158,0.704106328886966,0.826010657422907,0.891035936953756,0.76634549486155,0.616181455300366,0.752054998105522,0.649414639441422,0.230189496853743,0.831950601024317,0.83143329126245,0.711037557544437,0,0.681389682044486,0.824198713093573,0.659645541722506,0.670205185708462,0.489120902730378,0.795581682891074,0.489106470466931,0.805428188399878,0.519098877806284,5
"E00000226",0.735367358809838,0.69849608366285,0.470947733537631,0.810390508259825,0.625691848226673,0.537693525453579,0,0.831302147777189,0.778629756190362,0.403752958389032,0.341385626428707,0.676888133010823,0.50855416281234,0.65961115057824,0.230027584232525,0.68330076865924,0.67947836333907,0.856636645463815,0.906285573688079,0.751273979778087,0.665369030499691,0.690463367953585,0.702998876319101,0,0.8143201271487,0.834460465448174,0.722285239178793,0,0.770366366811073,0.819310622028149,0.714847516176911,0.61224173440545,0.471241854975385,0.498146143409608,0.6421444288418,0.875872852099771,0.680299917229593,6
"E00000227",0.748039977050355,0.598596951113177,0.538761029930477,0.867325858351405,0.664792478744627,0.199231187332784,0,0.570452891288363,0.909683071282426,0.425073708849405,0.749016648520937,0.76153139993605,0.422367385665737,0.624708614042719,0.435827539988722,0.82491381924783,0.731254365827173,0.887621627566758,0.88968777897393,0.830299662179164,0.655701241682769,0.664339950910674,0.587098569639701,0.544289651031444,0.905647281364417,0.664046055128308,0.729245729294574,0,0.752834968298033,0.795617166403502,0.692570811962976,0.76196814878347,0.376220430257853,0.540334797697796,0.853176750550036,0.801223939612303,0.575514757181002,5
"E00000228",0.823718317205803,0.669190158904319,0.607088272621105,0.799678044438204,0.65224153035497,0.273117060204673,0.263052107858304,0.515859093830078,0.828030655569912,0.654382821629075,0.831075489987809,0.706772080910549,0.562765634567947,0.643950417151561,0.72295033701084,0.78453604920773,0.682077959169599,0.854439675349279,0.894499715874735,0.749037499114465,0.633561719990642,0.712854679537469,0.563211060541038,0.826999348934247,0.898878009209554,0.417953610696847,0.824547246001436,0,0.771461977893582,0.712085604937643,0.691665527185303,0.621388390358987,0.477674566666113,0.704005550993669,0.854464612919461,0.582542556205295,0.607826330621298,3
"E00000229",0.686236874640341,0.681479168863979,0.514070834646826,0.857216649475017,0.658464074130837,0,0,0.635154769725457,0.887921940238917,0.511869477730257,0.710736895026113,0.600911001810329,0.552392934079987,0.686216624622494,0.663062501048323,0.771731111493348,0.720671359210628,0.883357092865705,0.866047837184395,0.759969092040217,0.555119303326059,0.745390289622845,0.60548810156547,0.79807249987293,0.902618255761579,0.522193560764281,0.802055112659207,0,0.722672169823172,0.790450844980287,0.725670606819851,0.60258553490881,0.459930157826925,0.679380788787789,0.585383183682028,0.592266469158172,0.522534396301679,8
"E00000230",0.713768677689649,0.573482391096324,0.554506619713704,0.819846236063251,0.626131975809243,0,0,0.599841711873876,0.870231447438448,0.574354751852245,0.70900877517825,0.747438940853687,0.573150483347492,0.635156439403396,0.400354325020847,0.77285691243728,0.748685556006004,0.945212944175718,0.892647933386793,0.81984540933884,0.51958282681313,0.67784308154006,0.472066690388444,0.442952970279661,0.881989075764916,0.760199131345816,0.700960440672622,0,0.709388426373156,0.776382312544276,0.774608978572749,0.576576640104671,0.374353549083103,0.481262200771379,0.747703889810409,0.705831106654057,0.670010128894271,5
"E00000231",0.547566336988856,0.813129422431433,0.401971265894477,0.865142712769244,0.715052124635018,0.114895482539118,0,0.753597103155255,0.804153915469565,0.346592147188927,0.73962875427366,0.763904852971701,0.363395329094051,0.521777129113258,0.606113030105513,0.73389064159207,0.68714682193685,0.851238942905048,0.906343048434496,0.855733504403769,0.690650089471345,0.590579485135106,0.427258163189858,0.758452270009498,0.872785167506674,0.826115841975946,0.593441541035938,0,0.759378407447043,0.846795782086396,0.628692302265874,0.679019800419572,0.392822553539318,0.50576321276987,0.650846076411948,0.835628176738708,0.661991325345404,5
"E00000232",0.681552840028936,0.65095344663082,0.527343374733936,0.857768633388407,0.640419817670708,0.501276617841167,0.128150077601609,0.648051171246327,0.832597174553741,0.441257224231805,0.697531179406723,0.80341469742033,0.584775970062844,0.683044279799795,0.0912810877187851,0.695087818381205,0.713189291672517,0.905131256573513,0.88968777897393,0.773389284432818,0.718716239106141,0.610983016204558,0.646671087844508,0.423468547360604,0.869190749333675,0.830430751324692,0.579398157587407,0,0.765263491562753,0.886745134497927,0.634831311827134,0.715521327071174,0.459125456639226,0.463341278525009,0.670335844244289,0.783258099653676,0.706682783660912,5
"E00000234",0.769578281245215,0.747988380393465,0.584048367969171,0.807939020710246,0.589378804121868,0.401156597702848,0,0.584788071746757,0.916168154847295,0.462315677913778,0.669261971134758,0.554151911732382,0.689610715434092,0.72714914103955,0.531198231745501,0.79465791313242,0.706735760717852,0.841518311310967,0.880676264780472,0.700838632783938,0.638473265590097,0.761812104556095,0.659690502122616,0.473667000419232,0.845736337473926,0.793902267321614,0.741731046402309,0,0.730023653317538,0.746288786801625,0.576286409454225,0.729229516429316,0.463746526754742,0.756417370129248,0.532526052305846,0.823538261198103,0.612589929152204,5
"E00000235",0.807959478615722,0.958187596551272,0.516567373263417,0.771580547609761,0.38614145443978,0,0,0.492925794280088,0.818985845112682,0.352050117898381,0.715571129604094,0.639971016127421,0.537356469545495,0.880942903369748,0.393526403723194,0.895466598087082,0.484827084597516,0.755453707249446,0.957123297387347,0.189744459683656,0.580093406211957,0.752949668085108,0.782625704475921,0.44042498369167,0.650161059340613,0.965401337772705,0.422784998442312,0,0.621265719740658,0.474423310453849,0.814944080321526,0.528427141173004,0.305650344700102,0.863303357843018,0,0.925810916569228,0.717053644467386,2
"E00000236",0.752067238122938,0.561280678944038,0.467716587892021,0.948670564858055,0.741778222450977,0.134973281404505,0,0.729370300775657,0.758604368910288,0.612955589995707,0.680346543938018,0.593251338223704,0.407762463459674,0.699259686481443,0.320026204549153,0.850727126524217,0.799365686802926,0.866261634040763,0.86919830493689,0.861122899550575,0.761366332246418,0.667526781449108,0.474099711964308,0,0.886720155729644,0.795510703983061,0.624058011497097,0,0.775903737170748,0.838963250354099,0.583690014598491,0.622765077989546,0.400258313188008,0.673316506884128,0.693943708216484,0.758611137160179,0.632958337013139,5
"E00000237",0.725062896272097,0.825779949221771,0.503110441193156,0.835941497373465,0.632444128139032,0.246708886291595,0,0.647939949324266,0.922773120297721,0.51047907786018,0.744815584533681,0.624013286146117,0.684822956095973,0.550001010683384,0.278601631146112,0.746875110418163,0.685379987397087,0.89200458468388,0.863913905059214,0.686199521153513,0.740340419267221,0.631967465181583,0.745865697383825,0.635782217872786,0.824586542788455,0.81102083860903,0.760234756377917,0,0.833413278993593,0.72787564441751,0.643043113829987,0.554992952066783,0.459484892016861,0.703775221313624,0.747703889810409,0.838333988196435,0.555728334634925,5
"E00000238",0.74103559912248,0.892458803844746,0.566729109452373,0.844963954593339,0.333289383085768,0,0,0.4210786536193,0.86687542344277,0.342834992024716,0.515150757381614,0.631656604222259,0.635017500120686,0.897110657113788,0.668796010442426,0.875548099116062,0.592609941559298,0.886231451511421,0.902451976611362,0.401384224794295,0.425513279507801,0.755634768823221,0.8200852952394,0.256585016123086,0.365209663600765,0.978255284973686,0.601328033178572,0,0.69792924810328,0.600510845582886,0.773708372154042,0.728257197505805,0.287026074947507,0.970768985591733,0.243445026581322,0.915060291360481,0.740485028581289,2
"E00000239",0.76282411535435,0.879674302616262,0.485515931493584,0.862308362713039,0.376822532458941,0,0,0.336834815272923,0.82263941379644,0.388448673213014,0.727360070982421,0.0851350734599397,0.69144728104476,0.940163684456145,0.720758595187973,0.849545375685531,0.461332674136818,0.809021814214973,0.929633185446822,0.583168296259626,0,0.730713064891168,0.8947283539298,0,0.560589644385105,0.960043135556835,0.625779700158053,0,0.591414751411576,0.693565090895341,0.713215004958543,0.470322149060213,0.434435080734671,0.914379580515217,0,0.946923415791332,0.713613124845514,2
"E00000240",0.71296786612949,0.735938061533826,0.609052733150837,0.814349364962598,0.525170508349216,0,0,0.594243109138817,0.879592058403579,0.354775204209428,0.330123333564464,0.487004885610499,0.448343313116241,0.890912592707472,0.552472953328599,0.730559172000956,0.704320292478791,0.875588838654938,0.875158385474343,0.529625657045882,0.580265543157235,0.793055188533162,0.706743307109181,0.553301186888836,0.673554424101037,0.942395900237951,0.60781405788641,0,0.674411454235643,0.735001267253299,0.55394650170012,0.515412671541536,0.633043074141732,0.580456133966803,0.3346271585436,0.91934522123037,0.754834257249519,2
