"OA11CD","RM2018_01_PCT","RM2018_02_PCT","RM2018_02a_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
"RM70RS",7.14285714285714,4.76190476190476,9.52380952380952,30.952380952381,4.76190476190476,14.2857142857143,0,80.9523809523809,0,2.38095238095238,4.76190476190476,2.38095238095238,0,0,0,0,81.25,37.5,12.5,12.5,18.75,12.5,0,0,93.75,0,0,0,0,0,0,0
"RM70RT",8.82352941176471,10.2941176470588,13.2352941176471,26.4705882352941,8.82352941176471,10.2941176470588,0.735294117647059,69.1176470588235,16.1764705882353,2.20588235294118,0.735294117647059,0,1.47058823529412,0,0,76.9230769230769,65.9090909090909,31.8181818181818,29.5454545454545,18.1818181818182,13.6363636363636,2.27272727272727,4.54545454545455,0,86.3636363636364,2.27272727272727,11.3636363636364,0,2.27272727272727,0,0,0
"RM70RU",5.88235294117647,9.15032679738562,13.7254901960784,28.1045751633987,11.7647058823529,13.0718954248366,0,67.9738562091503,11.1111111111111,0.65359477124183,0,9.80392156862745,1.96078431372549,1.96078431372549,4.57516339869281,18.1818181818182,59.1836734693878,28.5714285714286,32.6530612244898,12.2448979591837,8.16326530612245,10.2040816326531,0,6.12244897959184,100,0,0,0,0,2.04081632653061,0,0
"RM70RX",5.19480519480519,11.6883116883117,16.8831168831169,23.3766233766234,18.1818181818182,10.3896103896104,0,83.1168831168831,2.5974025974026,0,7.79220779220779,0,0,6.49350649350649,0,60,73.0769230769231,42.3076923076923,26.9230769230769,11.5384615384615,11.5384615384615,7.69230769230769,0,0,88.4615384615385,0,11.5384615384615,0,0,3.84615384615385,3.84615384615385,20
"RM70SA",2.10526315789474,12.6315789473684,14.7368421052632,21.0526315789474,20,16.8421052631579,0,87.3684210526316,6.31578947368421,2.10526315789474,1.05263157894737,1.05263157894737,0,1.05263157894737,1.05263157894737,0,76.4705882352941,29.4117647058824,14.7058823529412,20.5882352941176,0,26.4705882352941,2.94117647058824,5.88235294117647,85.2941176470588,0,14.7058823529412,0,0,2.94117647058824,0,0
"RM70SB",7.05882352941176,11.7647058823529,7.05882352941176,27.0588235294118,12.9411764705882,24.7058823529412,0,70.5882352941177,11.7647058823529,4.70588235294118,0,0,0,11.7647058823529,1.17647058823529,0,72.7272727272727,24.2424242424242,18.1818181818182,24.2424242424242,12.1212121212121,12.1212121212121,0,3.03030303030303,90.9090909090909,3.03030303030303,6.06060606060606,0,0,3.03030303030303,6.06060606060606,50
"RM70SD",2.24719101123596,12.3595505617978,14.6067415730337,23.5955056179775,14.6067415730337,20.2247191011236,0,73.0337078651685,3.37078651685393,4.49438202247191,10.1123595505618,3.37078651685393,0,3.37078651685393,0,0,72.4137931034483,20.6896551724138,20.6896551724138,27.5862068965517,17.2413793103448,6.89655172413793,3.44827586206897,3.44827586206897,96.551724137931,0,3.44827586206897,0,0,10.3448275862069,3.44827586206897,0
"RM70SH",3.94736842105263,10.5263157894737,7.89473684210526,25,19.7368421052632,21.0526315789474,2.63157894736842,80.2631578947368,13.1578947368421,1.31578947368421,0,2.63157894736842,0,0,1.31578947368421,100,78.3783783783784,16.2162162162162,13.5135135135135,18.9189189189189,16.2162162162162,27.027027027027,2.7027027027027,2.7027027027027,89.1891891891892,0,10.8108108108108,0,0,5.40540540540541,0,0
"RM70SJ",4.62962962962963,9.25925925925926,11.1111111111111,12.962962962963,26.8518518518519,26.8518518518519,0,68.5185185185185,10.1851851851852,5.55555555555556,1.85185185185185,0,0.925925925925926,7.40740740740741,0,25,78.5714285714286,28.5714285714286,14.2857142857143,30.952380952381,16.6666666666667,2.38095238095238,4.76190476190476,2.38095238095238,95.2380952380952,2.38095238095238,2.38095238095238,0,0,11.9047619047619,0,0
"RM70SL",7.5187969924812,14.2857142857143,17.2932330827068,29.3233082706767,15.0375939849624,4.51127819548872,0.75187969924812,69.1729323308271,11.2781954887218,2.25563909774436,0.75187969924812,6.01503759398496,0.75187969924812,1.50375939849624,5.26315789473684,36.3636363636364,58.5365853658537,39.0243902439024,34.1463414634146,7.31707317073171,7.31707317073171,4.8780487804878,7.31707317073171,0,90.2439024390244,0,4.8780487804878,0,0,9.75609756097561,2.4390243902439,9.09090909090909
"RM70SP",1.0752688172043,8.60215053763441,17.2043010752688,32.258064516129,11.8279569892473,19.3548387096774,0,80.6451612903226,12.9032258064516,0,6.45161290322581,0,0,0,0,50,86.6666666666667,36.6666666666667,10,30,16.6666666666667,3.33333333333333,3.33333333333333,0,83.3333333333333,3.33333333333333,13.3333333333333,0,0,10,0,0
"RM70SR",6.48148148148148,6.48148148148148,8.33333333333333,20.3703703703704,14.8148148148148,25.9259259259259,0.925925925925926,67.5925925925926,16.6666666666667,0,2.77777777777778,4.62962962962963,0,1.85185185185185,0,50,83.7209302325581,25.5813953488372,11.6279069767442,32.5581395348837,11.6279069767442,13.953488372093,2.32558139534884,2.32558139534884,88.3720930232558,0,11.6279069767442,0,0,6.97674418604651,0,0
"RM70TB",0,0,15,35,25,5,0,75,15,0,5,0,5,0,0,0,100,83.3333333333333,0,0,16.6666666666667,0,0,0,66.6666666666667,0,33.3333333333333,0,16.6666666666667,0,0,0
"RM70TD",12.9032258064516,9.67741935483871,19.3548387096774,35.4838709677419,9.67741935483871,9.67741935483871,0,45.1612903225806,32.258064516129,0,3.2258064516129,0,6.45161290322581,9.67741935483871,3.2258064516129,25,69.2307692307692,23.0769230769231,23.0769230769231,7.69230769230769,7.69230769230769,30.7692307692308,7.69230769230769,0,61.5384615384615,15.3846153846154,23.0769230769231,0,0,0,15.3846153846154,50
"RM70TH",9.78260869565217,22.8260869565217,7.60869565217391,29.3478260869565,10.8695652173913,8.69565217391304,0,61.9565217391304,9.78260869565217,1.08695652173913,1.08695652173913,0,3.26086956521739,18.4782608695652,3.26086956521739,6.25,66.6666666666667,16.6666666666667,16.6666666666667,2.38095238095238,11.9047619047619,35.7142857142857,14.2857142857143,2.38095238095238,40.4761904761905,47.6190476190476,11.9047619047619,0,0,2.38095238095238,26.1904761904762,31.25
"RM70TJ",0,4.54545454545455,4.54545454545455,31.8181818181818,13.6363636363636,27.2727272727273,0,68.1818181818182,18.1818181818182,4.54545454545455,0,0,0,9.09090909090909,0,0,94.1176470588235,5.88235294117647,0,17.6470588235294,11.7647058823529,58.8235294117647,5.88235294117647,0,29.4117647058824,23.5294117647059,47.0588235294118,0,0,5.88235294117647,29.4117647058824,0
"RM70TL",6.32911392405063,18.9873417721519,12.6582278481013,29.1139240506329,15.1898734177215,10.126582278481,1.26582278481013,53.1645569620253,22.7848101265823,12.6582278481013,2.53164556962025,0,1.26582278481013,0,0,58.8235294117647,61.5384615384615,30.7692307692308,30.7692307692308,15.3846153846154,7.69230769230769,7.69230769230769,7.69230769230769,0,84.6153846153846,7.69230769230769,3.84615384615385,0,0,7.69230769230769,3.84615384615385,17.6470588235294
"RM70TP",12.5,12.5,8.33333333333333,33.3333333333333,16.6666666666667,12.5,0,87.5,8.33333333333333,4.16666666666667,0,0,0,0,0,0,66.6666666666667,22.2222222222222,22.2222222222222,11.1111111111111,11.1111111111111,22.2222222222222,11.1111111111111,0,44.4444444444444,33.3333333333333,22.2222222222222,0,11.1111111111111,0,33.3333333333333,0
"RM70TR",4.16666666666667,16.6666666666667,12.5,37.5,4.16666666666667,8.33333333333333,0,62.5,4.16666666666667,0,0,4.16666666666667,0,29.1666666666667,0,100,62.5,37.5,37.5,12.5,0,12.5,0,0,50,0,37.5,0,0,0,12.5,0
"RM70TS",10.8695652173913,10.8695652173913,15.2173913043478,15.2173913043478,21.7391304347826,13.0434782608696,4.34782608695652,54.3478260869565,19.5652173913043,10.8695652173913,0,0,0,8.69565217391304,4.34782608695652,57.1428571428571,53.3333333333333,13.3333333333333,26.6666666666667,13.3333333333333,20,6.66666666666667,6.66666666666667,13.3333333333333,66.6666666666667,26.6666666666667,6.66666666666667,0,0,6.66666666666667,6.66666666666667,28.5714285714286
"RM70TT",7.5,8.75,6.25,23.75,15,22.5,3.75,63.75,32.5,2.5,0,0,0,0,0,25,79.4117647058823,23.5294117647059,11.7647058823529,23.5294117647059,17.6470588235294,14.7058823529412,2.94117647058824,5.88235294117647,61.7647058823529,32.3529411764706,5.88235294117647,0,0,0,23.5294117647059,0
