"RM2018_01_PCT","RM2018_02_PCT","RM2018_02a_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
2.02022653542275,3.61264661710524,4.64163080188629,3.38991198288015,3.61264661710524,0,0,0,0,0,0,3.9487623810382,0,4.71061169180619,0,5.29834236561059,0,0,5.29834236561059,0,0,0,0,0,0,5.29834236561059,0,0,3.91242276564126,0,4.60527017099142,3.91242276564126
2.62938400236437,4.32909052441901,3.31862737757865,4.32909052441901,2.62938400236437,0,0,4.92680636847181,3.54129939005254,0,0,0,0,3.03196179245633,0,3.59432466787736,3.50745668474426,3.50745668474426,5.11603180781024,0,0,0,0,0,4.19993000198037,4.89290850369437,0,0,3.50745668474426,0,3.50745668474426,4.50998098422817
2.4343507462384,3.89339008423979,4.50620117945653,2.71868025943919,3.63131205740964,0,0,3.96744088102221,2.03828379672598,0,0,0,2.94026060304932,4.72930085330493,2.03828379672598,4.3821828480655,0,0,5.29834236561059,0,0,0,0,0,0,5.29834236561059,0,0,0,0,4.04586050746474,2.59584528914968
2.26464194456645,4.04586050746474,4.04586050746474,3.86367354982277,2.9496870333091,2.26464194456645,0,0,4.04586050746474,2.9496870333091,0,0,0,4.81880951658973,0,3.68950386898891,3.68950386898891,0,4.3821828480655,0,0,3.68950386898891,3.68950386898891,3.68950386898891,3.68950386898891,0,5.07521287544521,0,3.68950386898891,0,0,0
2.79652205501186,4.21007785396645,3.97180141433635,3.65845330144486,3.11322357795012,1.46174148900381,0,3.84929767035011,2.66412440912204,0,2.66412440912204,2.79652205501186,2.5117130512187,4.26889389176796,3.11322357795012,4.53629209065739,3.10311166580726,2.41594892831346,4.80590781687813,0,0,2.41594892831346,3.50745668474426,3.10311166580726,3.10311166580726,0,5.18056597001507,0,3.50745668474426,0,4.19993000198037,4.13097039719548
3.53151200070526,3.37767009137142,0,4.72031894865197,2.68799466265527,2.28823692063016,0,3.7824883010329,2.68799466265527,1.6243441869004,4.35749814183166,2.68799466265527,3.19585998940048,0,0,5.29834236561059,4.72303222462737,3.62505128676537,4.3176658439254,0,2.53206806370692,4.13542245849424,0,2.53206806370692,5.16481862538552,0,3.22047199846445,0,2.53206806370692,2.53206806370692,2.53206806370692,0
3.03196179245633,4.49609527909741,1.9514128284774,4.32909052441901,1.9514128284774,0,0,4.0107914321007,0,0,0,3.72336452259773,1.9514128284774,4.32909052441901,2.62938400236437,4.84639397178288,3.50745668474426,0,4.89290850369437,0,0,3.50745668474426,3.50745668474426,0,0,5.29834236561059,0,0,0,0,4.19993000198037,2.90343345935462
2.76333068595926,4.05892469329942,3.6073772777342,3.85840116552028,3.6073772777342,0,0,4.29997266924576,2.36278360516948,0,3.04927422000619,0,2.36278360516948,4.36894181376844,1.6950197429281,3.75841632595288,4.09462222433053,4.09462222433053,4.09462222433053,0,0,0,4.3821828480655,0,0,0,5.29834236561059,0,3.68950386898891,0,4.78756117999381,4.73877813232138
3.83452863099345,2.86545030878176,1.85725084673841,4.64207704789477,2.79185855842556,2.03222462153381,0,3.80715595153382,3.98468962047864,2.99822295029797,1.85725084673841,2.18186621333432,2.31243834127275,3.65779606444712,2.42817732984585,4.49993310426429,4.73199949030411,2.60912174552302,4.2133470662793,2.38899511256572,0,4.49088552277391,2.78979301016951,0,4.68321727897848,0,4.52073120253416,0,1.71999012574157,1.10937654348327,2.78979301016951,2.31243834127275
2.68799466265527,4.35749814183166,3.53151200070526,4.06994366223618,2.68799466265527,0,0,4.58058261934439,2.97365593520515,0,0,0,3.19585998940048,3.7824883010329,1.6243441869004,4.14588845683502,0,0,5.29834236561059,0,0,0,0,0,3.35362997266314,0,5.14420071276185,0,0,0,4.04586050746474,3.45349194883494
2.77647228072372,3.58428965186133,3.78470576309943,4.09462222433053,2.99822295029797,1.44363547517881,0,3.33347758688399,2.0947125472611,0,2.49177985264491,1.44363547517881,1.44363547517881,4.88285930974907,1.44363547517881,4.78756117999381,4.42299259810009,3.91242276564126,4.60527017099142,0,0,3.50745668474426,0,2.81699143082544,4.19993000198037,0,4.89290850369437,0,3.91242276564126,0,0,3.68950386898891
3.02341821643021,3.83244941197635,3.42756977006756,4.27400699870305,3.24571117437351,0,0,3.24571117437351,3.71479087391663,2.33727639179991,4.4074929447313,0,1.67077863998821,3.42756977006756,0,5.09768401467302,4.28690546377513,3.59432466787736,4.84639397178288,0,0,3.59432466787736,0,0,4.28690546377513,0,4.84639397178288,0,0,0,3.59432466787736,3.99937032419933
2.4436862749389,3.82288901926243,3.35362997266314,4.22808856064468,2.84496713333257,0,0,4.3080998263005,0,0,3.94057175457056,1.77227613624786,0,4.14111758099577,0,4.3176658439254,4.48751368881136,3.79474583577008,4.71061169180619,0,0,3.79474583577008,0,0,4.89290850369437,0,4.19993000198037,0,0,0,0,0
3.07582604658396,3.92138433310078,3.07582604658396,4.50093335789902,2.89443837295632,1.35131543806463,0,3.63400734169142,2.89443837295632,1.99379979945368,0.809536420050627,2.89443837295632,2.78979301016951,4.52073120253416,1.71999012574157,4.49609527909741,4.60527017099142,2.61807492955461,4.22239297546707,0,0,4.45870075686345,3.12549604698535,2.21916102213256,4.07936335767279,0,4.94816529751447,0,2.21916102213256,0,3.30722894307792,3.31862737757865
3.44304180688796,3.77901365282851,2.93402613670981,4.23068823968321,3.62505128676537,0,0,2.53206806370692,4.23068823968321,0,0,1.85725084673841,1.85725084673841,4.66588337735175,0,5.14420071276185,4.19993000198037,2.81699143082544,4.42299259810009,0,0,3.91242276564126,3.91242276564126,0,4.19993000198037,0,4.89290850369437,0,2.81699143082544,0,0,0
3.06689584297766,3.83837861612002,2.38017740468388,4.36417007329847,3.22047199846445,1.98516049229345,0,2.88552493846755,2.88552493846755,2.38017740468388,0,0,1.34348187430527,4.96189412632572,1.34348187430527,5.10419821231391,4.55649025359053,3.64077764132241,4.19993000198037,2.26464194456645,0,3.86367354982277,2.9496870333091,2.26464194456645,0,5.1982644467583,2.9496870333091,0,2.26464194456645,0,0,0
3.14070562786062,4.11992632817422,2.45311380780888,4.18052082002921,2.73756648179065,1.40869552496508,0,3.2943605426691,3.91242276564126,2.45311380780888,3.2943605426691,0,1.40869552496508,4.39174933843808,0,5.16481862538552,4.4111615879256,3.16005257879372,4.25706412577386,0,2.47225195536187,3.85184964055524,3.85184964055524,0,4.54465843568501,0,4.66241778542697,0,3.16005257879372,0,3.56451812398035,0
2.78979301016951,4.36171084599945,1.71999012574157,4.2133470662793,2.78979301016951,2.10773988916163,0,3.63400734169142,4.13000517904235,2.78979301016951,0,0,3.19316270538277,3.99032662132878,0,4.99608225277996,3.99937032419933,2.21916102213256,3.99937032419933,0,0,3.81719647461727,3.99937032419933,3.30722894307792,4.15343190960257,0,4.91537888773215,0,3.81719647461727,0,3.30722894307792,0
2.75682560392658,3.61850325361218,2.75682560392658,4.52360987976947,3.07338251467718,2.07551250197299,0,3.44694774618369,3.80933008938088,1.79967884864682,2.87376488430585,2.29302775520574,2.07551250197299,4.31111078899603,1.42595886656746,5.11603180781024,4.80368835793112,3.53151200070526,4.1499432332414,2.97365593520515,0,4.22401697379756,2.68799466265527,0,3.7824883010329,3.19585998940048,4.88063980832613,0,2.28823692063016,1.6243441869004,1.6243441869004,3.10311166580726
3.19212724210294,3.99312452734034,3.11237695525651,4.26327284966264,3.11237695525651,0.834349658109583,0,3.33480842373865,3.80403891085348,2.24618368200184,2.02921015831955,2.02921015831955,2.57718948038467,4.38684341173938,0,5.01067973557803,4.3080998263005,3.13117225648359,4.3821828480655,1.77227613624786,0,3.82288901926243,3.68950386898891,0,3.94057175457056,3.13117225648359,4.83407502720562,0,3.13117225648359,0,3.35362997266314,3.44304180688796
3.28481763893281,3.79474583577008,2.59584528914968,4.2644412942896,3.57188649717037,0,0,3.68950386898891,3.79474583577008,0,0,2.19722457733622,1.53881781772443,4.48751368881136,0,4.45115558949099,4.70056300017719,2.99822295029797,3.91242276564126,0,0,4.49993310426429,3.68950386898891,0,4.49993310426429,0,4.70056300017719,0,0,2.99822295029797,2.31243834127275,0
3.1854964296999,3.87736049134599,2.85065941947755,4.60527017099142,2.34570276599608,1.31299466761262,0,3.03196179245633,4.12850558079403,0,3.03196179245633,0,0,4.32909052441901,1.9514128284774,5.13129819741155,4.09462222433053,2.99822295029797,4.49993310426429,0,2.31243834127275,3.40230664548059,3.91242276564126,0,4.49993310426429,0,4.70056300017719,0,2.99822295029797,0,3.40230664548059,3.42756977006756
2.49177985264491,3.73823603026154,2.99822295029797,4.27685896445821,3.58428965186133,0.881373587019543,0,4.49993310426429,3.25957255626292,0.881373587019543,2.31243834127275,1.81844645923207,0.881373587019543,4.02567041586982,1.81844645923207,4.28690546377513,4.72587672856944,4.03296510138304,4.27400699870305,0,1.67077863998821,3.93772084671043,2.33727639179991,0,0,3.24571117437351,5.1611491370103,0,0,1.67077863998821,4.19993000198037,3.30722894307792
3.61264661710524,3.61264661710524,0,4.40052635915867,3.38991198288015,0,0,3.10311166580726,3.10311166580726,2.70015310354412,2.02022653542275,0,0,4.83575690091922,0,4.89290850369437,4.60527017099142,3.50745668474426,3.91242276564126,0,0,4.19993000198037,3.91242276564126,0,4.42299259810009,0,4.7593943271078,0,3.50745668474426,2.81699143082544,0,0
2.73756648179065,3.58144098812494,3.24571117437351,4.34297487869518,2.73756648179065,2.33727639179991,0,3.02341821643021,3.58144098812494,0,2.73756648179065,4.19993000198037,1.67077863998821,3.71479087391663,2.33727639179991,5.29834236561059,4.50998098422817,3.99937032419933,4.28690546377513,0,2.90343345935462,2.90343345935462,2.90343345935462,2.90343345935462,4.50998098422817,0,4.69226558016647,0,2.90343345935462,0,0,0
3.03196179245633,3.87736049134599,1.9514128284774,4.41607416132734,2.62938400236437,1.9514128284774,0,4.28258744214457,3.31862737757865,3.63646394661581,2.85065941947755,2.62938400236437,0,3.03196179245633,1.31299466761262,4.73877813232138,4.19993000198037,3.50745668474426,4.71061169180619,2.41594892831346,0,3.10311166580726,2.41594892831346,2.41594892831346,3.10311166580726,5.18056597001507,0,0,0,2.41594892831346,0,0
3.10311166580726,3.77278964378426,3.22527601019559,4.34779254485488,3.05884698948749,1.61536739559226,0.466037755324037,3.33416572795688,3.10311166580726,3.33416572795688,2.45786262210944,3.29916664994588,1.16629286050168,4.14023929118417,1.61536739559226,4.73877813232138,4.48013546273863,3.71845626579955,4.3370771614627,2.19002575874997,0,3.64444234173445,3.16005257879372,1.79967884864682,4.79245048957377,1.79967884864682,4.25706412577386,0,2.19002575874997,1.17833698950522,2.87376488430585,3.17184501136725
2.92959702375734,4.27685896445821,2.77647228072372,4.1165891947617,3.37988469508066,0,0,3.28481763893281,3.75396683958671,0,3.0624608535107,2.37579901739019,2.0947125472611,4.34829225272697,0,4.93546352901222,3.68950386898891,2.99822295029797,4.70056300017719,0,0,2.99822295029797,3.91242276564126,0,4.94169343911329,0,4.09462222433053,0,2.31243834127275,2.31243834127275,3.40230664548059,2.85926030368145
2.63873600370125,3.37239424026679,3.73280249754011,4.26127297635372,3.37239424026679,1.39740865883228,0,4.26127297635372,3.37239424026679,1.39740865883228,1.86923813140385,1.86923813140385,1.05743941529012,4.33024021179053,1.05743941529012,4.66588337735175,4.73386487351271,4.19993000198037,4.25706412577386,2.07551250197299,0,3.66972644349507,2.75682560392658,0,1.42595886656746,3.76492397064008,5.03009612869137,0,0,1.42595886656746,3.44694774618369,3.91242276564126
2.89344398588587,3.91242276564126,3.73823603026154,4.09462222433053,3.46671103788472,0,0,2.99822295029797,4.15912713462618,1.44363547517881,2.77647228072372,0,1.44363547517881,4.30424765824956,2.0947125472611,4.60527017099142,4.30524779373533,3.61264661710524,4.71061169180619,0,0,3.61264661710524,2.70015310354412,0,3.79474583577008,0,5.04704426223616,0,2.02022653542275,2.02022653542275,4.19993000198037,4.60527017099142
3.75841632595288,4.16357932123682,1.98516049229345,4.36417007329847,1.98516049229345,0,0,1.98516049229345,2.66412440912204,3.35362997266314,0,3.35362997266314,3.06689584297766,4.60527017099142,0,5.29834236561059,3.91242276564126,0,4.82837773115917,0,0,3.91242276564126,0,0,4.60527017099142,0,4.60527017099142,0,0,3.91242276564126,0,0
2.50169478066524,4.10466703696272,3.18980140207791,4.19993000198037,3.18980140207791,1.8279858090929,0,2.90343345935462,2.21916102213256,0,3.67425573873588,0,2.72242834725353,4.66409957211828,1.20313848549694,4.89290850369437,3.91242276564126,3.22047199846445,4.72303222462737,0,0,3.22047199846445,2.53206806370692,3.22047199846445,4.92367680547267,0,4.13542245849424,0,2.53206806370692,2.53206806370692,2.53206806370692,0
2.81699143082544,3.66136914677229,3.50745668474426,4.35402102285551,2.81699143082544,1.74572833869529,0,3.10311166580726,3.50745668474426,1.74572833869529,3.79474583577008,0,2.41594892831346,3.91242276564126,0,4.19993000198037,3.10311166580726,3.10311166580726,4.89290850369437,0,0,0,0,3.10311166580726,4.71061169180619,0,4.48751368881136,0,3.10311166580726,0,0,0
2.67201622142785,3.30456588469209,3.6487349391657,3.96686969850948,3.72867751468071,2.2724413273866,1.24898332790488,4.23141494086751,3.36157884535565,0,0.732668256045411,3.76637590184331,1.24898332790488,3.90439706374589,0,4.96189412632572,4.74500773415512,3.91242276564126,4.17462387229967,2.99822295029797,1.6472311463711,3.68950386898891,2.31243834127275,2.31243834127275,4.65405104076732,3.91242276564126,3.80715595153382,0,2.31243834127275,2.31243834127275,3.40230664548059,3.64077764132241
3.66972644349507,2.87376488430585,3.07338251467718,4.56527316363815,3.16005257879372,1.42595886656746,0,3.96953801859402,4.04094951454554,0.867440562844155,2.47225195536187,0.867440562844155,0,4.13933436324736,2.07551250197299,4.67936437148175,4.79448066848438,3.03885034597394,3.82548732194429,0,2.1343620881928,4.51827779602409,3.50745668474426,0,2.81699143082544,4.98251143422169,3.62505128676537,0,0,2.1343620881928,4.19993000198037,2.73756648179065
2.98303240753876,3.46102417650099,3.30722894307792,3.97121890776922,3.55183208512034,2.37019913476547,1.20313848549694,4.05340312932936,3.05678785001619,1.55934964419876,3.12549604698535,3.7833288268106,2.04193882751251,3.25023265804503,0,4.60527017099142,4.68863642418327,3.41666396685562,4.17796119939971,2.1757932520189,2.85926030368145,3.95494977869187,2.57411488071746,1.51881228024881,4.72785075333425,3.95494977869187,3.54994305130873,0,2.1757932520189,2.57411488071746,3.77278964378426,2.21916102213256
2.32892434768257,3.86028096194025,3.70629036560191,4.16545988116785,1.93500583298633,2.6124694999743,0,3.7862438236407,3.70629036560191,0,2.32892434768257,4.16545988116785,0,3.52423413182567,0,5.12650236166352,4.54465843568501,2.47225195536187,4.54465843568501,2.47225195536187,2.47225195536187,4.07483080972482,0,2.47225195536187,3.85184964055524,4.66241778542697,3.85184964055524,0,3.56451812398035,0,4.07483080972482,3.04927422000619
2.4343507462384,3.27536569415654,2.03828379672598,4.03638761919048,2.94026060304932,3.89339008423979,0,4.50620117945653,3.27536569415654,1.39183020228762,2.94026060304932,2.4343507462384,2.03828379672598,3.40856245870399,2.4343507462384,4.60527017099142,4.91537888773215,2.21916102213256,3.81719647461727,3.99937032419933,2.90343345935462,3.99937032419933,2.21916102213256,2.21916102213256,4.15343190960257,4.69226558016647,2.90343345935462,0,2.21916102213256,2.21916102213256,4.15343190960257,0
2.91040924841885,3.89824962686133,3.17744339744529,4.19286603538834,3.11704238085978,2.29853299049584,0.656124673635797,4.12694022345689,3.77700165892347,1.75889829477541,2.54588103653391,2.1479672679906,1.49291932988692,3.8087181337829,2.29853299049584,4.78756117999381,4.71444984876268,3.83244941197635,4.0554241582033,2.05670782216335,2.95920465841458,3.65033405652455,3.2943605426691,0,4.43825574149417,4.39174933843808,3.42756977006756,0,3.2943605426691,2.45311380780888,3.74552713085019,3.68950386898891
3.26637581961563,3.93824387250801,2.88239824373659,3.97822003092559,3.41442246170155,2.13944055997081,0,4.20514960988358,3.57319248005234,1.48500400805476,2.45139278921871,2.61634672527759,0.91430338513771,4.0716863267488,1.23334098238945,5.01694879484555,4.42299259810009,3.40230664548059,4.42299259810009,1.28379566274319,2.99822295029797,3.40230664548059,3.40230664548059,1.28379566274319,4.03749742169547,4.53629209065739,3.91242276564126,0,2.81699143082544,1.28379566274319,4.09462222433053,3.27536569415654
2.99822295029797,3.35362997266314,2.66412440912204,4.48393677600127,3.35362997266314,2.16177574716511,0,3.68950386898891,3.44872826002034,0,1.77227613624786,2.4436862749389,1.77227613624786,4.57628860113284,1.15447739423707,4.67936437148175,4.82837773115917,3.77901365282851,3.77901365282851,1.85725084673841,1.85725084673841,4.23068823968321,3.44304180688796,0,2.93402613670981,5.05149824610016,3.22047199846445,0,2.53206806370692,0,4.13542245849424,4.34297487869518
2.48057244406187,3.7862438236407,3.52423413182567,4.16545988116785,3.41907715536949,2.48057244406187,0,4.02445980144845,3.30157846485404,0.769299084042812,1.93500583298633,3.41907715536949,2.83368079836467,3.9292166773194,0,4.75477606294737,4.67936437148175,3.42756977006756,4.11992632817422,2.73756648179065,1.67077863998821,4.03296510138304,3.42756977006756,0,3.71479087391663,4.77032180950585,3.71479087391663,0,2.73756648179065,1.67077863998821,4.27400699870305,3.25212271488877
2.98586284730686,4.12300637349188,2.70015310354412,4.16220730216557,2.98586284730686,2.51980347974642,0,3.20808953388638,2.70015310354412,2.02022653542275,2.98586284730686,2.30025999109645,1.63570707273266,4.73258711589367,1.63570707273266,4.89290850369437,4.3821828480655,2.77647228072372,4.3821828480655,2.0947125472611,2.0947125472611,3.87163475638773,3.46671103788472,2.0947125472611,4.02567041586982,3.68950386898891,2.77647228072372,4.47746592170409,3.46671103788472,0,3.17978543769988,4.51827779602409
2.99822295029797,3.80715595153382,4.00766359994196,3.40230664548059,2.99822295029797,2.99822295029797,0,4.3176658439254,3.68950386898891,0,3.68950386898891,0,1.6472311463711,3.22047199846445,2.71246530518434,4.66979658616578,4.09462222433053,0,4.78756117999381,2.99822295029797,3.68950386898891,0,2.99822295029797,0,3.68950386898891,4.78756117999381,3.68950386898891,0,4.09462222433053,2.99822295029797,4.09462222433053,0
2.90343345935462,2.21916102213256,3.59432466787736,4.28690546377513,3.59432466787736,2.90343345935462,0,4.15343190960257,2.21916102213256,0,2.90343345935462,4.50998098422817,0,2.21916102213256,0,5.29834236561059,4.96189412632572,3.35362997266314,4.04586050746474,4.04586050746474,0,4.04586050746474,0,0,4.73877813232138,3.35362997266314,4.04586050746474,0,0,4.04586050746474,3.35362997266314,0
2.02022653542275,3.50745668474426,3.34745321084933,4.27135902050024,3.34745321084933,2.77953022259411,0.583589150996021,4.16220730216557,3.38991198288015,2.30025999109645,2.30025999109645,3.50745668474426,0.583589150996021,3.76660425486529,1.63570707273266,4.94169343911329,4.78756117999381,4.02567041586982,4.21972389803107,3.17978543769988,2.99822295029797,2.99822295029797,1.44363547517881,1.44363547517881,4.60527017099142,4.15912713462618,3.58428965186133,0,2.99822295029797,2.0947125472611,3.17978543769988,2.99822295029797
3.48218549322872,3.31550570363074,1.6472311463711,4.44278963606836,3.22047199846445,1.6472311463711,0,3.68950386898891,3.80715595153382,1.04759301264926,0,2.03222462153381,1.04759301264926,4.49993310426429,2.31243834127275,4.93064474283594,4.89290850369437,2.1343620881928,3.22047199846445,0,2.1343620881928,4.7593943271078,3.73027695160624,0,3.22047199846445,5.0647424021767,2.81699143082544,0,1.48029400921399,0,4.19993000198037,4.11992632817422
3.09353528702587,3.67020417737213,3.09353528702587,4.03383412111146,3.04927422000619,3.04927422000619,0.461871385776218,4.03383412111146,3.54034360191964,0.461871385776218,1.15839088077147,3.71777331077318,0.850593893779436,3.90763044413462,2.36278360516948,4.66031952384269,4.68162898849845,3.10311166580726,4.19993000198037,3.35362997266314,3.45875850955843,3.23617097926668,3.10311166580726,1.24223391872649,4.37421718723093,4.52259643381013,3.23617097926668,0,2.76856612941394,2.26464194456645,4.09989636756469,3.12172993347187
1.99902351421404,3.73892514302907,3.50745668474426,4.2832770724409,3.08122319771568,1.99902351421404,1.51881228024881,3.89783580301855,3.66755299495904,2.57411488071746,3.36798408550547,2.85926030368145,1.51881228024881,3.50745668474426,2.1757932520189,4.64163080188629,4.57628860113284,3.35362997266314,4.51567763474375,2.4436862749389,3.13117225648359,3.5355783852571,0,1.77227613624786,4.57628860113284,4.04586050746474,3.82288901926243,0,3.35362997266314,2.84496713333257,3.5355783852571,3.79474583577008
2.66412440912204,3.35362997266314,3.86367354982277,3.95890728478447,3.35362997266314,2.26464194456645,0,4.45115558949099,2.9496870333091,3.17184501136725,1.6020870317604,1.6020870317604,1.6020870317604,3.86367354982277,1.6020870317604,4.3176658439254,4.92367680547267,3.62505128676537,3.91242276564126,0,3.22047199846445,4.3176658439254,2.53206806370692,0,4.72303222462737,4.13542245849424,3.22047199846445,0,2.53206806370692,0,3.62505128676537,0
3.12549604698535,3.12549604698535,3.02058672905748,4.37648661692337,3.30722894307792,3.12549604698535,0,3.91242276564126,2.90343345935462,2.77081850917376,2.77081850917376,3.99937032419933,0.974587969111325,3.30722894307792,1.94044127470448,5.01067973557803,5.02806995913372,3.6073772777342,3.6073772777342,2.76333068595926,3.04927422000619,4.36894181376844,1.6950197429281,1.6950197429281,4.60527017099142,4.29997266924576,3.27161000155032,0,1.6950197429281,1.6950197429281,3.74073633434907,3.22047199846445
3.17481521012649,3.39733020568106,3.49244621162039,4.1848989897462,2.4868605046464,2.8884871007479,0,4.59023534595711,2.8884871007479,1.19061652187061,1.19061652187061,2.8884871007479,1.81371604519473,3.57930982774055,0,4.13542245849424,4.48751368881136,3.10311166580726,4.60527017099142,3.50745668474426,2.41594892831346,3.10311166580726,0,2.41594892831346,4.01770736373525,4.80590781687813,3.10311166580726,0,2.41594892831346,2.41594892831346,4.01770736373525,4.13542245849424
