"OA11CD","RM2018_01_PCT","RM2018_02_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_07_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_32_RATIO","RM2018_33_PCT","RM2018_34_PCT","RM2018_35_PCT","RM2018_36_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
"E00000466",9.85074626865672,18.2089552238806,32.8358208955224,16.4179104477612,8.05970149253731,0,0,31.3432835820896,20.2985074626866,2.98507462686567,6.86567164179105,5.67164179104478,1.49253731343284,27.4626865671642,2.6865671641791,59.3220338983051,63.2,19.2,23.2,5.6,12.8,25.6,12,1.6,28.8,60,10.4,0,140.8471927,9.52380952380952,27.6315789473684,8.33333333333333,21.4912280701754,6.4,1.6,34.4,20.3389830508475
"E00000467",10.0244498777506,15.158924205379,33.7408312958435,10.7579462102689,10.2689486552567,0.244498777506112,0,36.6748166259169,20.5378973105134,1.71149144254279,3.17848410757946,7.8239608801956,1.9559902200489,23.4718826405868,1.46699266503667,45.4545454545455,60.5839416058394,13.1386861313869,31.3868613138686,10.9489051094891,13.8686131386861,22.6277372262774,5.10948905109489,2.18978102189781,38.6861313868613,41.6058394160584,19.7080291970803,0,127.243831,10.3151862464183,32.421875,7.8125,13.28125,5.10948905109489,5.83941605839416,29.9270072992701,18.1818181818182
"E00000468",10.0961538461538,23.0769230769231,35.5769230769231,13.4615384615385,3.36538461538462,0,0,18.2692307692308,8.65384615384615,0.480769230769231,6.25,6.49038461538462,2.88461538461538,52.4038461538462,0.961538461538462,66.6666666666667,53.7878787878788,17.4242424242424,33.3333333333333,5.3030303030303,0.757575757575758,30.3030303030303,9.84848484848485,2.27272727272727,18.1818181818182,42.4242424242424,6.06060606060606,33.3333333333333,78.30698265,6.75675675675676,36.5853658536585,12.1951219512195,22.5609756097561,9.84848484848485,1.51515151515152,23.4848484848485,13.7254901960784
"E00000469",11.4093959731544,26.3982102908277,31.7673378076063,13.4228187919463,1.78970917225951,0,0,13.1991051454139,21.0290827740492,5.14541387024608,3.13199105145414,8.94854586129754,3.35570469798658,40.9395973154362,1.34228187919463,65.8119658119658,39.0070921985816,15.6028368794326,40.4255319148936,2.12765957446809,2.12765957446809,19.1489361702128,18.4397163120567,0.709219858156028,51.7730496453901,0,47.5177304964539,0,32.40257495,2.35294117647059,28.4172661870504,6.47482014388489,39.568345323741,7.80141843971631,3.54609929078014,12.0567375886525,7.69230769230769
"E00000470",9.15841584158416,14.3564356435644,26.980198019802,13.6138613861386,8.16831683168317,0.495049504950495,0,25,17.8217821782178,5.69306930693069,6.93069306930693,15.5940594059406,3.21782178217822,19.3069306930693,1.98019801980198,76.056338028169,62.2047244094488,25.1968503937008,29.9212598425197,13.3858267716535,7.08661417322835,16.5354330708661,4.7244094488189,3.1496062992126,70.0787401574803,0.78740157480315,29.1338582677165,0,82.24704918,8.24468085106383,34.2205323193916,9.1254752851711,25.4752851711027,7.8740157480315,4.7244094488189,4.7244094488189,2.8169014084507
"E00000471",6.77966101694915,18.4322033898305,36.0169491525424,11.0169491525424,5.08474576271187,0.635593220338983,0,34.1101694915254,15.4661016949153,3.60169491525424,5.72033898305085,11.864406779661,1.69491525423729,22.8813559322034,2.54237288135593,56.5217391304348,56.551724137931,17.2413793103448,31.0344827586207,8.27586206896552,5.51724137931035,25.5172413793103,9.6551724137931,1.37931034482759,37.9310344827586,46.8965517241379,15.1724137931034,0,92.15723799,7.14285714285714,33.3333333333333,7.36434108527132,15.5038759689922,6.89655172413793,5.51724137931035,28.2758620689655,29.3478260869565
"E00000472",8.88157894736842,17.7631578947368,34.5394736842105,13.1578947368421,4.93421052631579,0.657894736842105,0,25,18.4210526315789,1.64473684210526,3.94736842105263,4.93421052631579,4.60526315789474,36.8421052631579,0.986842105263158,61.2903225806452,59.3220338983051,16.1016949152542,24.5762711864407,4.23728813559322,5.08474576271187,33.8983050847458,14.4067796610169,1.69491525423729,24.5762711864407,61.0169491525424,14.4067796610169,0,87.6057751,6.73758865248227,29.4117647058824,11.2299465240642,21.9251336898396,4.23728813559322,0.847457627118644,34.7457627118644,20.9677419354839
"E00000474",6.98689956331878,18.7772925764192,24.0174672489083,13.7554585152838,7.4235807860262,0.655021834061135,0,34.2794759825328,10.4803493449782,3.7117903930131,4.14847161572052,8.73362445414847,1.74672489082969,30.7860262008734,2.40174672489083,49.4505494505495,48.0916030534351,16.793893129771,39.6946564885496,12.2137404580153,6.87022900763359,12.2137404580153,7.63358778625954,3.81679389312977,50.381679389313,32.0610687022901,16.793893129771,0,70.40516832,7.74647887323944,33.993399339934,7.26072607260726,22.7722772277228,6.10687022900763,3.81679389312977,12.2137404580153,18.6813186813187
"E00000475",9,22.5,31.25,14.75,4,0,0,34.25,9.5,0.75,3.5,10,3.75,32.25,2.75,41.5094339622642,48.4615384615385,15.3846153846154,34.6153846153846,3.84615384615385,4.61538461538462,24.6153846153846,15.3846153846154,1.53846153846154,19.2307692307692,67.6923076923077,13.0769230769231,0,74.27791225,6.77506775067751,33.3333333333333,7.69230769230769,20.5128205128205,5.38461538461539,2.30769230769231,37.6923076923077,28.3018867924528
"E00000476",14.2543859649123,30.0438596491228,31.5789473684211,9.42982456140351,2.19298245614035,0,0,25.6578947368421,13.8157894736842,0,2.19298245614035,5.26315789473684,4.60526315789474,42.1052631578947,4.82456140350877,51.063829787234,28.6764705882353,8.82352941176471,42.6470588235294,4.41176470588235,0.735294117647059,14.7058823529412,24.2647058823529,1.47058823529412,10.2941176470588,74.2647058823529,15.4411764705882,0,61.88668958,5.3030303030303,33.9055793991416,6.86695278969957,26.1802575107296,16.9117647058824,0,30.8823529411765,24.822695035461
"E00000477",14.5089285714286,23.8839285714286,35.2678571428571,12.0535714285714,1.5625,0.223214285714286,0,14.5089285714286,10.0446428571429,1.78571428571429,5.35714285714286,3.125,4.01785714285714,53.125,3.125,58.5585585585586,43.9189189189189,17.5675675675676,35.8108108108108,2.02702702702703,1.35135135135135,22.972972972973,17.5675675675676,1.35135135135135,17.5675675675676,0.675675675675676,14.8648648648649,66.8918918918919,38.24867059,5.08474576271187,26.1904761904762,11.9047619047619,36.9047619047619,16.2162162162162,0.675675675675676,16.2162162162162,8.10810810810811
"E00000478",9.06976744186047,17.6744186046512,29.3023255813954,13.7209302325581,7.2093023255814,0.465116279069767,0,22.5581395348837,18.3720930232558,10,6.04651162790698,7.67441860465116,2.55813953488372,25.3488372093023,2.55813953488372,61.6438356164384,50.4273504273504,21.3675213675214,35.042735042735,11.1111111111111,5.12820512820513,12.8205128205128,8.54700854700855,3.41880341880342,65.8119658119658,5.12820512820513,29.0598290598291,0,69.63792519,8.33333333333333,35.1449275362319,8.33333333333333,23.9130434782609,4.27350427350427,6.83760683760684,12.8205128205128,9.58904109589041
"E00000479",15.8273381294964,20.863309352518,39.0887290167866,11.7505995203837,0.239808153477218,0,0,14.1486810551559,11.7505995203837,1.19904076738609,3.35731414868106,4.79616306954436,3.11750599520384,54.6762589928058,3.11750599520384,63.5514018691589,45.3947368421053,13.1578947368421,32.8947368421053,0.657894736842105,0,31.5789473684211,19.0789473684211,0,12.5,0,22.3684210526316,63.8157894736842,36.78607136,3.6697247706422,18.1818181818182,15.5844155844156,48.0519480519481,9.21052631578947,1.31578947368421,15.7894736842105,25.2336448598131
"E00000480",10.9550561797753,18.2584269662921,36.5168539325843,9.8314606741573,7.30337078651685,0.280898876404494,0,30.3370786516854,22.1910112359551,1.68539325842697,6.46067415730337,8.14606741573034,1.40449438202247,23.0337078651685,3.93258426966292,64.1025641025641,58.273381294964,13.6690647482014,28.0575539568345,6.47482014388489,7.19424460431655,30.9352517985612,11.5107913669065,1.43884892086331,26.6187050359712,55.3956834532374,16.5467625899281,0,127.1278872,7.98611111111111,32.4074074074074,8.7962962962963,19.4444444444444,7.9136690647482,4.31654676258993,28.0575539568345,14.1025641025641
