"RM2018_01_PCT","RM2018_02_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_07_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_32_RATIO","RM2018_33_PCT","RM2018_34_PCT","RM2018_35_PCT","RM2018_36_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
2.72028481811707,3.49225020772689,4.16477792670418,3.23966377787314,2.69155493415485,0.781815490757637,0.839161532238911,3.38125500982984,3.61566143366523,2.77540013623954,4.19776881339688,2.92467635233832,1.75584082839132,2.49956152365782,1.31486147712403,4.7832233834461,4.79842935915314,4.15810251990197,4.07810225089541,2.69608339074249,3.06144021807852,3.06144021807852,1.90307518109844,2.44771527920059,4.86380379080583,2.11829651326203,4.1321400689749,0,5.1226149772669,2.83321334405622,3.95978886623707,2.70495240110135,4.17038489271537,1.63190172333215,2.69608339074249,2.98177704070755,3.15356145761968
3.21603189705289,3.63242099700613,4.07970498403263,3.2680583887888,1.85300929581955,0,0,3.14218049261766,3.55932781911761,2.0947125472611,3.19807233711796,3.66705969006491,2.03935727829858,3.88084349442455,1.91889647209853,5.00385438133866,4.59088435220569,3.5355783852571,4.3821828480655,1.77227613624786,2.31243834127275,3.88345907473542,2.7585954238243,1.15447739423707,4.14111758099577,4.53117816999516,3.79117164442617,0,4.73926004092317,2.28585061197198,3.7833288268106,2.90343345935462,3.94225257237886,2.66412440912204,1.98516049229345,3.94057175457056,3.65845330144486
3.09488749672032,3.5041677231736,4.38955462209769,3.03359756576295,2.58274852818505,0.323286529584416,0,2.65430369984488,3.65949016656203,4.17158425863635,3.83736689700468,2.04066584201748,1.6950197429281,2.23193161944101,0.872038878261254,5.04704426223616,4.62700590404957,3.5291584788328,4.11992632817422,2.80602117110257,1.73533831747575,3.83244941197635,2.80602117110257,2.40507576273133,4.39852696190492,0.949607526747102,4.7291177149305,0,5.2085815893449,3.22606695984561,3.56606483346656,2.73525766490917,4.43317025691939,2.40507576273133,1.52875066139598,3.04103571144346,1.03791624752117
2.96560126924167,3.41600684047626,4.17426949300312,3.36959187275388,2.94163445064908,0,0,3.62043892640191,3.85069794353138,2.75568213348479,3.43101279152811,2.69557587089702,1.88753285806873,3.53019673458039,0.984926194759336,5.03009612869137,4.87685862948561,3.79792228435413,3.76896472668909,2.64502113264593,3.13433984492646,3.90603810597922,2.88425817151016,1.40303025506637,4.02657934129212,4.36936621598307,4.17413402826568,0,5.02978981968815,2.74003027450383,3.75294284969583,2.98177704070755,3.94782587088961,2.95284935671338,2.20032691491854,3.85343929805554,2.75682560392658
2.99371040386212,3.44213826999866,4.28237203028509,3.10085579765739,2.79427389179864,0.438318098992411,0,3.08032162147399,3.82260644421586,3.77188521391655,3.78223714736776,2.50947773176472,1.2403181330169,3.12097842956278,1.1130085272915,4.81108848563734,4.60527017099142,3.40757207599139,4.26889389176796,3.02932510735741,1.87226083425038,3.75841632595288,2.5476216570222,2.66412440912204,4.65178130487488,0,4.5396869029668,0,4.94696671485871,2.93067254063099,3.79631042593241,3.1186024296074,4.23381681327898,2.5476216570222,2.86319487509717,2.76856612941394,2.99822295029797
3.03929167855591,3.47826232277535,4.35180200126204,2.65751518809103,2.65751518809103,0.219951697103412,0,3.08078150650305,4.09240370250058,2.65751518809103,4.05468523084359,2.87889257703647,1.97873513270406,2.19505907698282,1.33766332812168,5.11263646409697,4.62236124423865,3.63646394661581,4.30610917768586,3.25426914571596,2.34570276599608,3.31862737757865,2.16735733711004,2.34570276599608,4.67194906200849,1.67878023439938,4.45688471371835,0,5.17052255713033,2.91861076442884,3.72539261740053,3.03398284820082,4.28461712727777,1.9514128284774,2.94539109066143,2.74607920321161,2.83368079836467
2.75112159823473,3.48429641931608,4.35663796260845,2.8873467495516,2.62711160874804,0,0,3.36500508441039,3.65216476868001,3.34904353814269,4.00013404526614,3.2825278723787,1.36724716177656,1.56771490628762,1.12403900115444,4.96888648136872,4.67587457040784,3.7824883010329,4.29298222641652,3.12711449828567,1.89526970020605,3.53151200070526,2.43967416878557,1.6243441869004,4.83000221930242,1.6243441869004,4.22401697379756,0,4.70604168090002,2.696607559908,3.86910850755696,3.02793206401368,4.16290601971271,2.28823692063016,2.11036769708938,2.57143260799293,0
3.18516605217508,3.72143142400442,4.20916382681201,3.04115726270723,2.23935448486252,0,0,3.27668685990215,3.52353904337374,2.63852719890949,3.2227821330156,3.04115726270723,2.13661573597149,4.1228208387901,1.82356993511497,4.9799108977038,4.26889389176796,3.79919570289703,4.45115558949099,2.53206806370692,1.34348187430527,2.38017740468388,3.22047199846445,2.66412440912204,3.75841632595288,4.43010803143148,4.26889389176796,0,4.84901355904692,2.64259895559332,4.03054406060691,2.94779450688657,3.9606328475081,2.53206806370692,2.53206806370692,4.10645018982294,3.95684054079224
2.87133251211873,3.90013243773094,4.08067827173062,3.25637960519356,2.13198186085158,0,0,3.29331502520891,3.45997784238711,1.30663222993468,3.31128479545931,3.23738896025784,2.13198186085158,4.21929252311191,1.71539411504932,4.87033677902126,4.58901295467495,3.73670049360416,4.23944374799536,2.67997262697483,1.61685661126636,3.61425588017377,3.1190486104626,1.88753285806873,3.69752609917416,4.74079192397499,3.77439954803915,0,4.91929115709176,2.75552977189667,4.11890175427403,2.98177704070755,3.79064322270096,3.04525199320145,1.25580225596499,3.77439954803915,3.06689584297766
3.50745668474426,3.55500316995861,4.52930067142992,2.8871395552119,1.76843235051081,0,0,3.43161806228752,4.17524877213777,2.84092136031737,2.3667693863188,2.63139348747948,2.57143260799293,3.66484283632534,0.396067399248498,4.96812406935969,4.71919405713144,3.1854964296999,3.84102517641003,1.31299466761262,1.67878023439938,4.37352751323862,3.43613559165163,0,3.87736049134599,0,5.02210742717224,0,4.50181459198121,2.43292256779763,4.16604422406481,2.74852511284954,4.3821828480655,3.11166114827105,1.67878023439938,3.31862737757865,2.53206806370692
2.74522458108447,3.61728027691143,4.17641033891811,3.04346958690446,3.04346958690446,0.991932629207051,0,3.50745668474426,3.99419246304641,2.79363250747809,3.8729247942558,2.88398300357969,2.06418321081181,2.52438441211924,1.41555226458217,4.92367680547267,4.75184823861343,3.67627538820325,4.01243374092066,3.27161000155032,3.04927422000619,3.36667055687354,2.76333068595926,2.36278360516948,4.81779699050827,1.08804147246911,4.22589410533961,0,4.99405437614467,2.79972572829278,4.16422856888171,2.2473267383878,3.91824905383566,1.08804147246911,0,3.16658657132997,2.1343620881928
2.97462693865305,3.46768522485573,4.23068823968321,3.15615279716247,2.80135701783239,0.381316846122092,0,3.88070025755742,3.6040283930468,2.84755043896062,3.41777701791976,2.97462693865305,1.97000415420709,3.56061051808904,1.42247363720531,4.7738642641489,4.87349264496266,3.54513175038205,3.65033405652455,2.73756648179065,2.95920465841458,4.11992632817422,3.22047199846445,0.853914017475739,4.11992632817422,4.56605761529115,3.74552713085019,0,4.96770850811437,2.42694741881488,4.09462222433053,2.76333068595926,3.7654018120501,2.05670782216335,1.78131303376331,4.02154366443687,3.70968187170113
3.14698148335559,3.35716954199403,4.71510323181663,2.6258601503903,0.348361420516063,0,0,3.00527189540383,3.94960770515508,4.00723294308827,2.64277938406755,2.93245404096978,1.55063905780929,3.11600917849329,0.348361420516063,5.13036061637043,4.78851844313334,3.76414080627546,4.10982332736372,0.780405903134844,0,4.3214885865906,2.62938400236437,0,3.39847640406984,1.15917656114492,5.09512666001638,0,4.37097536531366,2.39104162404053,3.54931416944457,2.75244343113343,4.52943320504006,2.74607920321161,0.983188985940886,2.28964346179406,2.52183675898609
3.0013373583997,3.50432261870772,4.25182788150481,2.96975028608713,2.90343345935462,0.591804392847082,0,2.79496508409393,4.09775038537969,3.27223496317822,3.59432466787736,3.22359195462125,1.76037435201424,2.58336817808879,1.9514128284774,5.10545046842735,4.58117755543223,3.70132373429383,4.30167128046265,3.2668505140361,2.66412440912204,2.81699143082544,2.66412440912204,2.48392094917058,4.69622531861052,2.48392094917058,4.36417007329847,0,4.55140149332756,2.7412056997637,3.73221458986856,2.80730542575632,4.32732435426645,3.35362997266314,2.9496870333091,2.66412440912204,2.86793729050161
2.7280776412451,3.45875850955843,4.22808856064468,2.9496870333091,2.91597720581819,0.312356235146553,0,3.0742442473356,3.43859659162498,3.01389436030885,4.13097039719548,3.49790457736452,1.66186887793378,2.49698547965011,1.24223391872649,5.06783334892607,4.8049505491991,3.78947414179736,3.92288578540985,3.23091029530001,2.54240919290504,3.68950386898891,2.14454713211847,2.54240919290504,4.8049505491991,0.918104421896607,4.27099611978278,0,4.96928214419075,2.64082652680652,3.96522517590185,2.15673060361111,4.29941901006118,2.14454713211847,2.6949237339845,3.04927422000619,1.79967884864682
3.32393268802167,3.70928227130421,4.41173268499951,2.70805020110221,2.35092571975091,0,0.920654876043225,3.17978543769988,3.491356728334,3.24411474972726,3.81452883398977,2.65350512284513,1.65954018597181,3.53113162788895,1.75322890111027,5.02466475171944,4.63580097198977,3.3020615323465,4.10234001687386,2.58428014998103,1.72361906574331,4.04972662610115,3.38409437814084,1.58043107595909,4.46398928756403,1.41555226458217,4.67991783271426,0,4.72836115697201,2.67453194193646,3.81719647461727,2.56461155833246,4.28030729074112,3.00590696559479,1.96252112438929,3.53040586518772,3.17744339744529
2.94443897916644,3.64654252676701,4.3926509111801,2.72284569257344,2.57480829057758,0.209001403579224,1.02527042048271,2.72284569257344,3.7103124951541,3.34094936391611,4.13920284244814,2.77647228072372,2.04234585218929,2.43848862183872,1.65696048654872,5.09425961043338,4.54465843568501,3.81551601706728,4.28058540252453,2.92000221484278,1.92691455722292,3.16005257879372,2.82530056291904,2.72076075068702,4.43135845879403,2.60412171331484,4.56235408776225,0,4.73779285660546,2.76333068595926,3.93324054691366,2.85795228001739,4.11200447884297,2.47225195536187,1.65500533540943,2.92000221484278,2.51676159202301
3.26801494294419,3.89949644636497,4.28368814245548,3.02597352594156,2.43350656469218,0,0,3.49454341946896,3.77791247073517,2.33979644238751,3.49454341946896,3.69206806944921,1.21806364890399,3.22813021414829,0.710027474540744,5.09768401467302,4.55203688948577,2.59584528914968,4.15448902975317,2.19722457733622,2.59584528914968,4.08220668628827,3.48502508893137,1.80666879373286,4.43623406191144,1.18444689795028,4.72385480150851,0,4.67618053387724,2.35705575053037,3.99150159736602,2.97852055671311,4.13933436324736,2.960677113677,2.02022653542275,3.57188649717037,3.30722894307792
2.97365593520515,3.47826232277535,4.35180200126204,3.01788593785535,2.62608710959457,0.219951697103412,0,2.48959036385864,3.676127747029,3.82205798340734,3.90575402714855,3.37767009137142,1.44165050556426,2.71758061839509,0,5.20737557565555,4.64098136116083,3.73390256046493,4.26159746989448,3.43209541801522,2.00252290859236,3.16457151223985,2.54986422339653,2.21916102213256,4.65836992188638,2.21916102213256,4.4046488397803,0,4.95521578221611,2.93318666475114,3.91860981872266,2.92783095025522,4.08839515473477,2.90343345935462,2.99822295029797,2.79877539743305,3.70387490955348
3.16520740344648,3.83933482072028,4.35697950541481,2.86131930087901,1.7180425768844,0,0,3.5638274306322,3.41192082040932,2.4599050588154,2.97313983390952,2.56035019849419,1.7180425768844,4.22045555701494,2.22320548992389,4.82837773115917,4.48295903029461,2.83488384893545,4.28690546377513,1.8279858090929,1.61872200607068,4.10466703696272,3.45147375518281,1.35923668195293,3.18980140207791,4.44100600882588,4.48295903029461,0,4.70775772538131,2.02022653542275,3.82508714212279,3.05365021531264,4.25559520815036,3.18980140207791,1.0237098760091,4.08447554593146,3.73027695160624
2.61118053238785,3.17805383034795,4.0208254774752,3.37419994756102,3.28091474406416,0.499767665670794,0,4.59480098682621,3.62505128676537,1.85725084673841,0.717959923259009,1.68523784699378,1.07972065056493,3.77901365282851,0.499767665670794,4.43346091486767,4.92844958176537,4.05892469329942,3.64241877064874,3.16658657132997,3.32026646828596,3.36667055687354,2.76333068595926,1.90621683701753,4.55121436585397,4.29997266924576,3.45349194883494,0,5.37061762818784,3.17546208685308,4.17617073001444,3.06912083225864,3.15837936101969,2.58274852818505,1.90621683701753,3.67627538820325,3.55866245386491
2.4343507462384,3.48844334209941,4.09042287962287,3.38755608029969,2.79808150826878,0.309500485097007,0,4.45638157789836,4.07984675695044,2.18797914654898,1.39183020228762,1.05249473666154,1.23422487255736,3.38755608029969,1.05249473666154,4.67936437148175,4.78470850832069,3.79474583577008,3.93772084671043,2.93685508622299,3.10311166580726,3.53273017190634,3.37053884748827,0,4.5966881583458,4.06279986737876,3.71479087391663,0,5.23981127742208,2.55175675252064,4.28578418304584,2.88997154033403,3.2249320927868,2.84213333946554,2.33727639179991,3.6278922127954,2.95920465841458
2.9580801478853,3.66378434347296,3.98324430013336,3.23722647626024,2.92839253867557,0.278857725910563,0,4.60527017099142,3.38142078043872,1.66285409195493,2.01201245593222,1.43348303201174,1.14518530238301,3.83620530340092,0.278857725910563,4.46012184074772,4.71736738729543,3.66378434347296,4.02445980144845,3.09463552789293,3.01494803431989,3.41907715536949,3.01494803431989,2.32892434768257,4.70210239233012,4.11142016806658,3.30157846485404,0,5.24624107401612,2.76007272815451,4.23470100629224,2.97145266423058,3.61617506706074,2.83368079836467,2.6124694999743,3.41907715536949,3.99032662132878
3.11704238085978,3.55415257776808,4.18002382874909,3.11704238085978,2.42971694871811,0.537171263809012,0,4.36083653771912,3.83338705944965,1.29581084226758,1.66022947956613,2.60967890164365,0.278091878514871,3.74424733171823,1.14288412155353,4.30685881146569,4.69974379929869,3.68046542720442,4.22658657045223,2.67300721865344,2.89443837295632,3.63400734169142,2.54092507846679,1.35131543806463,4.50093335789902,4.27785907940501,3.58528861331439,0,5.21509464715465,3.08697016353184,4.11092205543542,2.72863325971342,3.67597677300352,1.99379979945368,2.21032440707254,3.84733905041948,3.65675632533479
3.12112383734872,3.34998261922846,4.07992436135377,3.34998261922846,3.15275305420415,0,0,4.5528347512905,4.05493771411478,0,0.677011375651366,1.52542369376709,1.90481916349644,3.49277732815968,0.357311723566819,4.45766850928911,4.74120200570387,3.5547777285698,4.16033939998638,3.15033180054798,3.23010343288541,3.43721152935794,2.7471485344575,0.860627558053856,4.671009229708,4.0311994278321,3.60876124442931,0,5.24494947592656,3.30856315795666,4.07379994639971,2.52183675898609,3.66869632406971,1.7904466628515,0.860627558053856,3.5547777285698,3.16005257879372
2.83136183893792,3.43192426412262,4.04586050746474,3.50454223126333,3.26869871167149,0.287565452472213,0,4.57268142693622,3.60446187277893,2.2444717082497,1.32553609282038,2.2444717082497,0.994141230694548,3.33306206609276,1.17108270134501,4.57018611932869,4.90068977556905,3.81406961642767,3.70498900784659,3.33792066747487,3.22047199846445,3.58255471192701,2.84755043896062,2.07172041986485,4.63603586261611,4.00196936388699,3.66581764418816,0,5.3661168566878,3.06689584297766,4.1690538440818,2.94779450688657,3.71573986682115,2.64853053878522,2.24923493655843,3.88070025755742,3.31862737757865
2.52139437626952,3.73670049360416,4.17545026949737,3.25212271488877,2.10250673030269,0.514617298314737,0,4.43580964266158,3.61425588017377,1.25580225596499,1.88753285806873,2.56343019112269,1.38945251095651,3.81073025703291,1.10504729338829,4.3821828480655,4.65093148105534,3.99312452734034,4.26327284966264,2.42510551656767,2.24618368200184,3.39919345026868,2.82622816718626,2.02921015831955,4.70310819078766,3.92171779394434,3.67065937512839,0,4.91525115219224,3.09680817002937,4.34118817300587,3.10754816405495,3.41411519843166,2.42510551656767,2.02921015831955,3.57071943698935,3.62895965313648
2.97694020674206,3.50745668474426,4.06419862095486,3.29661933949577,2.86319487509717,0.727702677689791,0,4.39401365256051,3.5837024954495,2.1496820948429,2.26464194456645,2.9496870333091,0.507087517335469,3.5837024954495,1.24223391872649,4.65178130487488,4.7746595902393,3.47626202983695,4.21519071207764,3.07198892115665,3.07198892115665,3.76352589422507,2.38520608382636,1.21591021257432,4.45626930537451,4.4012252051198,3.47626202983695,0,5.48367032589059,2.61167136542876,3.88272105719548,3.25732369594782,3.65116939899183,2.23407711968884,1.21591021257432,4.14460622658209,3.45875850955843
2.98691622870371,3.45536966190787,4.08326484579038,3.25913914907922,3.04221900893323,0.278857725910563,0,4.51054565988528,3.5886675288916,1.14518530238301,1.554166099151,1.85185608607646,0.538557356068078,3.79896991517725,0.970339888815488,4.55309541561566,4.82145818011749,3.84102517641003,3.87736049134599,3.43613559165163,2.16735733711004,3.63646394661581,3.03196179245633,1.67878023439938,4.53382656555961,4.15589072437072,3.76414080627546,0,5.34960732845522,3.05077237605922,3.96117578409941,3.28481763893281,3.71009795258848,2.49743299151097,1.9514128284774,3.87736049134599,3.70629036560191
2.59859624103457,3.54296650709469,4.11574152061292,3.40508214459152,3.00099082653993,1.13376529977864,0,4.66210829104361,3.75934339227749,2.07010005227497,0.760268362985025,1.13376529977864,1.13376529977864,3.3674281497714,1.28618177906953,4.52772871058784,4.86644498767877,3.92722618701685,3.65923749739734,2.70752173092983,3.49244621162039,3.44601636743623,3.2922319477639,1.19061652187061,4.75726016881694,3.98434269868656,3.34615772305445,0,5.27074750062054,3.19053827208444,4.32294103559542,2.76856612941394,3.50745668474426,2.02740628492036,2.4868605046464,3.76830673904751,3.80217335328123
3.02467409849624,3.69954179038316,4.17436496105859,3.21711009118022,2.28906118994937,0.630739440258971,0,4.36692021830434,3.88167646620692,1.29242517206802,1.29242517206802,1.65656908258728,1.8279858090929,3.7640062618466,1.65656908258728,4.19017825740628,4.5864055313165,3.45969080596399,4.19524826886829,2.57718948038467,2.02921015831955,3.82463815191102,3.39919345026868,1.13906799280047,4.42112222976157,3.80403891085348,4.27633981917495,0,4.71534460735743,2.68858424632805,4.24834485884233,2.85802697724415,3.82164874206436,2.42510551656767,2.02921015831955,3.54409452088105,3.75517836732941
2.2564537826769,3.58736658827871,3.96644903629811,3.50745668474426,2.88109838817913,0.530342598567185,0,4.70056300017719,3.68950386898891,0.957800449200672,0.758486137193742,1.28379566274319,0.758486137193742,3.17516116135892,2.2564537826769,3.97300176433266,4.8138749283809,3.83776361277107,3.93612078367815,2.77647228072372,3.30456588469209,3.51541066337007,3.17978543769988,0.732668256045411,4.73276098686705,4.05382383970172,3.24411474972726,0,4.88101218763486,2.61705334541567,4.48969416409648,2.57842206436814,3.12462566947407,1.87986358439691,2.77647228072372,3.41552292004247,4.03012194074157
2.54904814132881,3.6422197017857,4.09654608627826,3.3243760803077,2.92052451705282,0.285137816341585,0,4.4148695488643,3.78312969086031,1.57510785855027,1.31798406011454,1.95694969179959,1.57510785855027,3.71515165205317,1.95694969179959,4.19993000198037,4.73276098686705,3.83776361277107,3.93612078367815,3.11104801182267,1.6094379124341,3.68950386898891,3.11104801182267,2.0947125472611,4.76053636408089,3.76637590184331,3.6487349391657,0,5.2605817684895,2.81995088995499,4.16172665063489,2.91168291250156,3.62505128676537,2.42379204358752,1.6094379124341,3.36157884535565,3.85531273314347
2.58444677689742,3.55493664095813,3.9434308318812,3.64861570494012,3.0291057014767,0,0,4.67977354998803,3.55493664095813,1.56718947231229,0,1.31051340791413,0.545592334447073,3.7342758028122,1.31051340791413,4.11588805942073,4.76776135765703,3.88691039505774,3.98527532462162,3.46461209181308,2.72076075068702,3.08623150143613,3.16005257879372,1.29097929846898,4.43135845879403,4.32603114453832,3.65535665295552,0,5.16392138088998,2.96353330061585,4.26974426065229,2.55286244475846,3.39520505413601,2.60412171331484,1.92691455722292,3.92078438431301,3.36959187275388
2.75754625445739,3.6015549802335,4.0829327534235,3.35072588946764,2.8284708384369,0.28675171884975,0,4.66725018976731,3.53606194242838,0.991932629207051,2.24162535434434,1.58043107595909,0.787979426094269,3.53606194242838,1.16868318158923,4.13840156625451,4.75572513930827,3.93772084671043,4.00221337123731,3.10311166580726,2.84213333946554,3.24571117437351,3.17694225193223,0.77481504701768,4.50655715465669,4.22523670789802,3.71479087391663,0,5.26929101450257,2.97915000404937,4.36622406385975,2.89892561793842,3.16005257879372,2.15899751602573,1.67077863998821,3.97048655958418,4.03837445403711
2.76228695646531,3.68318268064861,4.13479166764332,3.17873699768691,2.94339271986989,0,0,4.49536721660976,3.89653708707766,0.84294018940065,0.310446668029216,2.19105075669691,0.84294018940065,3.75946615687061,1.05496167203971,4.63425207685329,4.76065756578375,3.13776248103205,4.23470100629224,3.21161161178,3.05804570243492,3.86720402086822,2.19289860468718,1.33573447463463,4.56002305002161,4.12653809935863,3.74953712809648,0,5.27314077372574,3.20331563517712,4.29027687796699,2.84347464152913,3.50745668474426,1.9766035361861,2.19289860468718,4.03697704812469,3.27745835367462
2.92558779920335,3.4345726678128,4.09930348580079,3.35923432774056,2.86344926126562,0.278091878514871,0,4.52618312534383,3.63159331324754,1.43096646759436,1.14288412155353,2.8308794125876,1.29581084226758,3.58585097001018,0.968228774847088,4.79761013418784,4.80368835793112,3.88775037816981,4.01282055959018,3.12711449828567,2.79247907463123,3.53151200070526,3.05331291045072,0,4.66060978976277,3.95223806985411,3.74478858465012,0,5.23594156366872,2.80434430039473,4.24509279690773,2.87376488430585,3.4106565145311,1.89526970020605,2.43967416878557,3.66484283632534,2.90343345935462
