"OA11CD","RM2018_01_PCT","RM2018_02_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
"1",13.2591054190223,25.731702626822,33.4698665435945,11.1188031229568,1.9806930502673,0.0365370562670667,18.8146609745779,18.8415830160378,9.59578477750856,10.8438136994731,13.0494980962271,2.81719933848698,19.5646321295335,2.03261413022576,56.2396257733514,0,0,77.1685622135461,0,0,0,13.5545747750806,7.17195722288236,97.5555932778815,0,0,1.4938041079613,0.0254625700220676,3.4544219996605,0,4.69292289120266
"2",0,0,33.7624047173882,24.8957284625342,0.00719114051488566,0.179778512872142,69.0709046454768,8.83072055227959,1.02114195311376,1.94160793901913,0.913274845390479,0.942039407450022,13.145404861211,2.68948655256724,30.1652892561983,99.9734712826635,46.7303355882743,0,0.291815890701685,0.0132643586682584,52.9380554450192,0,0.0132643586682584,0,100,0,0,5.79652473802892,0.703011009417695,39.474731396737,25.2066115702479
"3",16.7594528032451,30.4579978890292,33.2126078768186,6.84616817401022,0.747118110888056,0.0103478962726878,15.2527991059418,28.9265092406714,4.83246755934519,8.51631863242203,9.01301765351104,3.38997081893251,23.7836047931456,1.78190773815683,63.7178902568779,0,0,63.4593356242841,0,0,0,29.7383029341792,2.8284430346286,0,0,98.7223543924575,0.942814344876201,21.2705965283285,2.66983875231298,27.7469380562164,15.5722754217966
"4",0,0,0,0,90.5855855855856,9.41441441441441,86.3963963963964,5.28528528528529,1.54654654654655,0.810810810810811,0.285285285285285,0.285285285285285,3.75375375375375,1.05105105105105,0,100,0,0,0,100,0,0,0,52.4024024024024,37.7927927927928,8.69369369369369,0.015015015015015,2.37237237237237,12.2222222222222,33.993993993994,0
"5",0,0,36.8925851575694,22.7830354013319,0,0,43.8103431794284,19.2397157696842,6.35694484274926,5.36596246375426,4.11050568779275,1.53267692699869,14.7468374597712,2.01382914316668,41.3793103448276,100,100,0,0,0,0,0,0,72.3814877271876,0,25.8572231590781,0.974330148023234,3.68184373243395,2.41708825182687,5.06839048154394,6.60919540229885
"6",0.0223989248516071,0,16.8887893381118,8.85877477881062,57.9964161720237,1.75271586963826,73.8604546981745,7.81162504199798,4.45178631425692,3.27584275954754,1.85911076268339,0.750363982528839,5.19095083435995,1.23194086683839,26.984126984127,99.8415213946117,0,0,99.8415213946117,0,0,0,0.100850021610719,66.5898285549633,26.0048984296211,6.67050857225184,0.0864428756663305,1.58478605388273,9.52312346924074,19.2047255438698,20.6349206349206
"7",13.414551607445,32.1116751269036,29.3976311336717,8.45346869712352,1.00507614213198,0.00338409475465313,48.3654822335025,9.8917089678511,1.13705583756345,3.04568527918782,2.53468697123519,3.24873096446701,26.0439932318105,3.33671742808799,32.2539867755737,0,0,62.8148353169112,0,0,0,31.6772765015223,3.5427622474398,0,99.0866316080819,0,0.678106836424024,10.4068641018544,0.235261555494049,40.6864101854415,27.9852197588487
"8",0,0,48.9940239043825,26.2151394422311,0,0.0099601593625498,42.4501992031873,20.6972111553785,5.2191235059761,4.74103585657371,3.71513944223108,2.23107569721116,15.0796812749004,1.41434262948207,15.3846153846154,100,0,0,0.00996115150911445,0,99.9900388484909,0,0,59.4083076003586,0,36.6968821595776,1.61370654447654,2.80904472557028,2.26118139256898,6.17591393565096,7.69230769230769
"sum",9.04118864379786,17.9226389723343,31.6367693760192,12.5950085352712,8.62062388540802,0.472539314698786,37.1956627471176,18.018958792283,5.35004148427889,6.5435489562174,6.69041284009956,2.40894916030098,18.3622769623971,2.07039929810507,51.803235216123,57.942113280709,19.6607118127683,28.8505747126437,9.62886026866085,9.22448414347043,19.4280570558094,10.0553939897521,1.980335133638,46.1099570696579,26.341226976873,25.8828417116743,0.837834095000692,6.29968148455893,3.79448829801966,19.1427780085861,15.035799522673
